Unique_Tag,Tree,Distance,Transect,Tag,Species_23,X,Y,ST_21,HT_21,Notes_21,Sumbission.Id_2021,ST_22,HT_22,Notes_2022,Quad_Notes_2022,Submission.Id_2023,Status_2022,Height_2022,Notes_22,ST_23,HT_23,Notes_2023
070864_240_2.43,70864,2,240,43,ACERUB,55,58,A,4,NA,74e0837e-16e5-4390-b92e-b7053693effe,A,6,NA,96b5e863-990e-435f-8d12-d85540f7cec2,c6c58a6a-b7ed-4e5e-ae8f-3318fb3c8a4e,A,6,NA,A,8.5,NA
091455_0_2.45,91455,2,0,45,ACERUB,55,42,A,5,NA,cd376429-9fae-45dd-8657-7f1884eb7b6f,A,6,NA,21e31bc1-6312-4af8-9147-d6b0d2d3d9b6,35d29645-c508-4a48-943a-666770853aec,A,6,NA,A,5,NA
091572_0_2.34,91572,2,0,34,ACERUB,55,25,A,4,NA,45a47993-c7c7-4c26-8867-c3973b0afed2,A,6,NA,ab4089d1-6bfa-4cd3-8119-d224394ef507,2b7d626e-52b6-458a-a199-01d481de030f,A,6,NA,A,10,NA
311758_240_6.49,311758,6,240,49,ACERUB,55,45,A,6,NA,60bd85df-aee4-4195-9141-edaec74460ea,A,6,Pulled-removed,dbb6e348-fcf9-4d67-a9a6-4292cc8c2063,eb41910f-7995-4a56-b39e-b3d2e5a952a2,A,6,Pulled-removed,D,NA,NA
072007_0_2.91,72007,2,0,91,NYSSLY,55,55,A,5,Nyssa,f8af840b-2759-4c42-b889-64377294c864,A,6,NA,515b3057-1561-4e8a-905f-96bbb9a1c222,ef1e1670-76a8-46ab-9143-4c8b21af09c2,A,6,NA,A,6,NA
031421_240_6.101,31421,6,240,101,PINSTR,55,90,P,NA,NA,NA,A,6,For sure recruit,deae31ca-8aa3-46a5-a4bf-3eeadb19fe2c,d696046c-6c90-4841-b99d-2460bc124795,A,6,For sure recruit,A,8,NA
241225_0_6.101,241225,6,0,101,PINSTR,55,50,P,NA,NA,NA,A,6,NA,b33a781b-a003-4827-a58a-d7499637ba2f,a79a8966-f31a-4314-a9bf-a0c855c3e9e3,A,6,NA,A,7,NA
031421_0_6.58,31421,6,0,58,ACERUB,54,76,A,6,NA,e776820a-1be0-4ed1-a523-80a5634609dc,A,6,NA,ee9e2d92-1c46-4cc5-9f6d-4ce42aa806dc,45835184-ee8b-4475-a2b7-6f1cf52bddc2,A,6,NA,A,7,NA
051094_0_6.72,51094,6,0,72,ACERUB,53,55,A,5,NA,363db080-a850-484d-b027-15295bd3289b,A,6,NA,2593db0c-bfd6-4fe0-a67f-5c0cc40a9818,39e10a29-6c46-4152-bee7-a42e7aed23d6,A,6,NA,D,NA,NA
031421_240_6.18,31421,6,240,18,ACERUB,52,84,A,6,NA,f358b387-03fc-442f-9e25-056161957b96,A,6,NA,deae31ca-8aa3-46a5-a4bf-3eeadb19fe2c,d696046c-6c90-4841-b99d-2460bc124795,A,6,NA,D,NA,NA
072196_0_2.28,72196,2,0,28,ACERUB,52,28,A,6,NA,a7064cdb-cf0e-474e-8724-da8f17484b12,A,6,NA,f13e70cb-9a7b-40c7-887b-5bce813d2b07,60020b5f-0253-41b5-9dd9-6fac7e2f8da3,A,6,NA,A,6,NA
151940_120_6.63,151940,6,120,63,ACERUB,52,96,A,6,NA,290c34d7-dd39-4c6f-9cc0-db9b9e727ab5,A,6,NA,fa38e5cc-64cc-488f-96de-b3d5fd60ffc1,47b97617-549f-452c-a689-7c678080d846,A,6,NA,CFS,NA,Possibly under fallen tree
171421_120_6.106,171421,6,120,106,ACERUB,52,38,P,NA,NA,NA,A,6,NA,2774bb51-d67d-48fa-b02d-07d13ec94261,c1658b7d-337f-4bd7-a77a-d89d43f3feea,A,6,NA,A,6,NA
040979_120_2.20,40979,2,120,20,BETSP,52,70,A,6,NA,f6f5dbb7-17fb-47a0-abe5-2c6923766fe7,A,6,NA,f37f6c3f-6696-446e-861d-b5ee7f13f115,da694891-3c7c-4217-bd07-dd91ca2b6f33,A,6,NA,A,25,Was 16
040979_120_2.42,40979,2,120,42,BETSP,52,50,A,3,NA,f6f5dbb7-17fb-47a0-abe5-2c6923766fe7,A,6,NA,f37f6c3f-6696-446e-861d-b5ee7f13f115,da694891-3c7c-4217-bd07-dd91ca2b6f33,A,6,NA,D,NA,NA
070864_240_6.102,70864,6,240,102,PINSTR,52,52,P,NA,NA,NA,A,6,NA,d8af8a78-0c61-41f0-8d3c-38d0c69351eb,47f3d79c-a8eb-4e68-b970-befc813e5f13,A,6,NA,D,NA,NA
091455_0_2.10,91455,2,0,10,ACERUB,51,89,A,5,NA,cd376429-9fae-45dd-8657-7f1884eb7b6f,A,6,NA,21e31bc1-6312-4af8-9147-d6b0d2d3d9b6,35d29645-c508-4a48-943a-666770853aec,A,6,NA,A,6,NA
081561_240_6.104,81561,6,240,104,PINSTR,50,15,P,NA,NA,NA,A,6,NA,64ffc59f-cfcd-445b-b375-07f7c31cc014,5ece59a6-0916-4127-8013-1c5e8e0c30d2,A,6,NA,A,7,NA
031421_0_2.61,31421,2,0,61,ACERUB,50,18,A,5,NA,46718693-b752-4748-ac0a-b0323c53eba8,A,6,NA,e8779011-56e7-4c3f-86e1-2951859344eb,f0b74434-45e8-4554-9105-4ec8643ff19c,A,6,NA,A,4.5,NA
041917_240_6.30,41917,6,240,30,ACERUB,50,70,A,5,NA,d093a278-221f-4b8e-8a7b-0cf0d4f81fdc,A,6,NA,6c327782-8016-4796-908b-1ecf30e3fbff,c46e1b9d-ebff-478b-b4a2-7d0a9d14e09f,A,6,NA,A,5.5,NA
072196_120_6.78,72196,6,120,78,ACERUB,50,22,A,6,NA,f7f44762-5d02-41ac-8b33-4869fa3a0b53,A,6,NA,c1dbf75b-3d03-4d6b-a555-53586d8c9347,c7d14801-d8fc-454f-a369-1d168bc1fc6d,A,6,NA,A,5,NA
091572_0_6.94,91572,6,0,94,ACERUB,50,60,A,5,NA,d39eb725-f4ff-46e3-ab60-ce50df006c32,A,6,NA,d6934e6c-505c-49dc-a8da-eb2ef6835aec,996b3fdc-ea20-418b-81ec-104fa082fa89,A,6,NA,A,6,NA
151940_120_6.81,151940,6,120,81,ACERUB,50,70,A,9,NA,290c34d7-dd39-4c6f-9cc0-db9b9e727ab5,A,6,Broke,fa38e5cc-64cc-488f-96de-b3d5fd60ffc1,47b97617-549f-452c-a689-7c678080d846,A,6,Broke,A,6,NA
171421_120_2.103,171421,2,120,103,ACERUB,50,20,P,NA,NA,NA,A,6,NA,5a02d913-a321-49fc-bad7-4c858ca58e74,98512ad5-9be0-4f44-9567-5eb05aab40fe,A,6,NA,A,12,NA
240769_0_6.14,240769,6,0,14,ACERUB,50,55,A,4,NA,daa224bd-f94d-4e93-a9be-3ed96efa5648,A,6,NA,6ddd9a41-47bc-4486-b432-68366ef89ca4,77acfc36-9908-4b84-b90d-327ced6ddf1b,A,6,NA,CFS,NA,NA
072007_120_2.839,72007,2,120,839,ACERUB,49,58,A,5,NA,a61b37ea-c5c6-464b-9278-8f838f51f0c8,A,6,"Now tag 839,   X = 40, y = 55",42c53222-121c-4117-a0cb-ddd76905e6ac,bfb350ad-6e87-467a-bc96-36586797607e,A,6,"Now tag 839,   X = 40, y = 55",A,6,"For tag 839


"
072196_240_6.45,72196,6,240,45,ACERUB,49,49,A,5,NA,62054420-f656-411a-83b7-a70e2f37e622,A,6,NA,26bd2377-27a2-4f7f-a951-0c38f0229ba5,42cce858-2da5-473b-b74c-1862d48c7a2f,A,6,NA,A,6.5,NA
120313_120_6.37,120313,6,120,37,ACERUB,49,91,A,3,NA,95fe1db1-adc2-4c47-a25b-2cbbee77e1c0,A,6,NA,509a3a64-fd14-4e19-a933-5d93597a5bd3,f86928e3-eac6-461c-a918-6894884a8f9b,A,6,NA,A,6,NA
031421_120_2.89,31421,2,120,89,ACERUB,48,58,A,6,NA,e41dd682-84bc-4b4b-a9e2-e442afef21df,A,6,NA,edf16e04-b148-40a5-a66a-bb7ff75a6146,77aa4e4f-1091-436e-96fd-af1e7bae55fc,A,6,NA,A,6.5,NA
091455_0_2.141,91455,2,0,141,ACERUB,48,70,A,5,NA,cd376429-9fae-45dd-8657-7f1884eb7b6f,A,6,NA,21e31bc1-6312-4af8-9147-d6b0d2d3d9b6,35d29645-c508-4a48-943a-666770853aec,A,6,NA,A,7.5,NA
091455_0_2.142,91455,2,0,142,ACERUB,48,75,A,6,NA,cd376429-9fae-45dd-8657-7f1884eb7b6f,A,6,NA,21e31bc1-6312-4af8-9147-d6b0d2d3d9b6,35d29645-c508-4a48-943a-666770853aec,A,6,NA,D,NA,NA
021048_240_2.202,21048,2,240,202,PINSTR,48,91,P,NA,NA,NA,A,6,For sure not a yearling,6a7c1f44-8602-4cbb-97b3-5056e1203cf7,18fea805-b56a-4a15-90f1-f72ae6d31a0d,A,6,For sure not a yearling,A,7,NA
031421_0_6.103,31421,6,0,103,PINSTR,48,98,P,NA,NA,NA,A,6,NA,ee9e2d92-1c46-4cc5-9f6d-4ce42aa806dc,45835184-ee8b-4475-a2b7-6f1cf52bddc2,A,6,NA,A,6,NA
081561_240_6.7,81561,6,240,7,ACERUB,48,21,A,6,NA,395a1968-70b1-4c8b-862d-94ce73484bab,A,6,NA,64ffc59f-cfcd-445b-b375-07f7c31cc014,5ece59a6-0916-4127-8013-1c5e8e0c30d2,A,8,NA,A,9.5,NA
091455_240_6.29,91455,6,240,29,ACERUB,47,40,A,6,NA,ad833ee8-1b30-4c81-b985-8d62c988badc,A,6,NA,5bbc97ce-3d42-4d7c-a22f-d1487e7b51b6,6e7a61aa-c953-4a4f-a361-f01d81ec9c02,A,6,NA,A,6,NA
200264_0_2.104,200264,2,0,104,ACERUB,47,47,P,NA,NA,NA,A,6,New,b912a692-39ee-41a8-8c7e-88cd5bc768d9,2beb55a7-c7ed-4be5-8ac2-d2bd91477d64,A,6,New,A,12,NA
240769_0_6.101,240769,6,0,101,PINSTR,47,90,P,NA,NA,NA,A,6,NA,6ddd9a41-47bc-4486-b432-68366ef89ca4,77acfc36-9908-4b84-b90d-327ced6ddf1b,A,6,NA,A,8.5,NA
091572_240_6.57,91572,6,240,57,ACERUB,46,95,A,6,NA,1df8c72e-4ac1-4c88-80fc-6738294c3295,A,6,NA,98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9,00c096d2-54dd-468c-8838-19c1ae88dde0,A,6,NA,D,NA,NA
260982_120_2.55,260982,2,120,55,ACERUB,46,97,A,5,NA,63ce88ff-1189-4527-95ab-16dcc83ee0bb,A,6,NA,170cf97a-9d9d-4fe0-b9ed-84068da8a21d,ad3923d6-e574-470f-b793-49e221f488a4,A,6,NA,D,NA,NA
321916_240_6.2,321916,6,240,2,ACERUB,46,39,A,6,NA,8655163e-6b29-4d35-be55-10423603d619,A,6,NA,32165df0-c73d-402e-af64-11252efce767,2736f5d5-83b2-4cf5-a0aa-30fbb2e83cc8,A,6,NA,A,6.5,NA
040979_120_6.104,40979,6,120,104,PINSTR,46,18,P,NA,NA,NA,A,6,NA,21dd2782-d0ef-4832-a29d-c22fb448da45,452b5fd3-2436-407d-8d0e-b95a22a586c8,A,6,NA,D,NA,NA
022156_240_6.31,22156,6,240,31,ACERUB,45,90,A,5,NA,3f2904dc-83d9-4e37-b0cc-b7b222da0d8f,A,6,NA,f85e80b4-82be-4d24-b1c9-032c1bd83a86,1d28e41d-5326-4951-b045-e726b6efdbd3,A,6,NA,D,NA,NA
031421_0_2.75,31421,2,0,75,ACERUB,45,63,A,4,NA,46718693-b752-4748-ac0a-b0323c53eba8,A,6,NA,e8779011-56e7-4c3f-86e1-2951859344eb,f0b74434-45e8-4554-9105-4ec8643ff19c,A,6,NA,A,5.5,NA
070230_120_6.101,70230,6,120,101,ACERUB,45,25,P,NA,NA,NA,A,6,NA,a9b3a523-c871-4213-86af-f1a7371b3fcb,57422f0d-6386-4b3b-82a9-a0625d19fc67,A,6,NA,A,9.5,NA
072007_240_2.4,72007,2,240,4,ACERUB,45,50,A,5,NA,343bff38-fccf-4aa4-b89e-ae1d0be56fbd,A,6,NA,67d3fe8c-2b74-4d46-a6c3-d0fe4d119176,96fa325b-638c-49ba-879f-4a660460a1f2,A,6,NA,A,6.5,NA
091128_120_2.37,91128,2,120,37,ACERUB,45,10,A,6,NA,506fdd5a-6854-4a70-9b90-1e17c3ccb2e2,A,6,NA,b5ec2967-1a48-42a0-8a15-49dc50572238,851ba3bd-0a89-45ba-b898-17c7ff04ffac,A,6,NA,D,NA,NA
291578_120_2.32,291578,2,120,32,ACERUB,45,90,A,5,NA,09d5893a-db4f-46e8-ab70-aabb9f4c6448,A,6,NA,b0d6670b-e79c-4705-9cbb-f4306d145a6f,51ba68d3-018f-4d59-94c8-76c33a9d25ec,A,6,NA,CFS,NA,NA
031421_0_6.109,31421,6,0,109,PINSTR,45,10,P,NA,NA,NA,A,6,NA,ee9e2d92-1c46-4cc5-9f6d-4ce42aa806dc,45835184-ee8b-4475-a2b7-6f1cf52bddc2,A,6,NA,A,6,NA
041917_120_6.102,41917,6,120,102,PINSTR,45,45,P,NA,NA,NA,A,6,NA,0626c6ef-4ad2-4f66-8ec7-8829d878e0e9,4372b6eb-a020-4ae1-b780-53a832623484,A,6,NA,A,5.5,NA
070864_120_2.37,70864,2,120,37,ACERUB,43,49,A,4,NA,a0d73a5a-e976-4be3-b77e-8aa7df43db47,A,6,NA,31d53d2d-0a34-4881-a449-2541f03fc843,442466b7-44bb-41cb-865e-452e7d4222c7,A,6,NA,D,NA,NA
072196_120_6.77,72196,6,120,77,ACERUB,43,46,A,5,NA,f7f44762-5d02-41ac-8b33-4869fa3a0b53,A,6,NA,c1dbf75b-3d03-4d6b-a555-53586d8c9347,c7d14801-d8fc-454f-a369-1d168bc1fc6d,A,6,NA,A,3,"Broken and pulled out, delete"
191191_0_6.19,191191,6,0,19,ACERUB,43,22,A,4,NA,87deee1e-d617-4da5-86b3-5a0bf2851f45,A,6,NA,0b94aa84-809d-4f91-9581-1d75290d2f81,6be4365c-8bee-46fb-9ab5-c38a27ba43ad,A,6,NA,D,NA,NA
260982_120_2.64,260982,2,120,64,ACERUB,43,67,A,5,NA,63ce88ff-1189-4527-95ab-16dcc83ee0bb,A,6,NA,170cf97a-9d9d-4fe0-b9ed-84068da8a21d,ad3923d6-e574-470f-b793-49e221f488a4,A,6,NA,A,6.5,"Pulled, remove"
040979_0_2.71,40979,2,0,71,ACERUB,42,54,A,6,NA,e439149e-339b-4a21-988e-790430c6c673,A,6,NA,e9813224-9b08-4206-ab72-d5684c175848,502a0fa0-2651-4655-a5b4-7e443eee9066,A,6,NA,D,NA,NA
040979_240_2.108,40979,2,240,108,ACERUB,42,28,P,NA,NA,NA,A,6,Miss 21,0b678182-8d47-412a-896b-bab7f1839fc5,a4c0e62d-62e4-4156-a7af-a23dab5d7827,A,6,Miss 21,A,5.5,NA
072007_120_2.101,72007,2,120,101,ACERUB,42,55,P,NA,NA,NA,A,6,NA,42c53222-121c-4117-a0cb-ddd76905e6ac,bfb350ad-6e87-467a-bc96-36586797607e,A,6,NA,D,NA,NA
091572_120_6.37,91572,6,120,37,ACERUB,42,23,A,4,NA,728b8fde-5775-4c36-9909-a2263c31693c,A,6,NA,80e8b672-3f7e-49e9-a641-163d71461cb0,21294c29-106e-42dd-b4fe-cf01ab6df84b,A,6,NA,A,6.5,NA
021048_240_2.102,21048,2,240,102,PINSTR,42,90,P,NA,NA,NA,A,6,NA,6a7c1f44-8602-4cbb-97b3-5056e1203cf7,18fea805-b56a-4a15-90f1-f72ae6d31a0d,A,6,NA,A,6,NA
080546_0_2.101,80546,2,0,101,PINSTR,42,5,P,NA,NA,NA,A,6,NA,e1c2b9e5-ca99-4cd0-81d3-7a4da5269394,397db110-b258-4052-bd0d-e9d69223494b,A,6,NA,CFS,NA,NA
091128_0_2.108,91128,2,0,108,PINSTR,42,32,P,NA,NA,NA,A,6,NA,6ed23d5f-46eb-44e5-bb17-f3001be1b617,907cd501-bcde-4318-840f-1084fb643c9b,A,6,NA,A,6,NA
311758_120_2.103,311758,2,120,103,ACERUB,42,22,P,NA,NA,NA,A,6,NA,908079f2-919d-48ca-ae59-f657f04c3a13,059cca31-732c-43d3-a854-85566044b609,A,6,NA,D,NA,NA
101052_120_2.55,101052,2,120,55,ACERUB,41,14,A,5,NA,7c02494d-8de9-4d40-8903-9a81e7ecc225,A,6,NA,05066295-45e7-428a-99e3-5372ffe2fcb6,8f064888-c88c-470e-ac2b-768489cf93af,A,6,NA,A,9,NA
291578_120_2.53,291578,2,120,53,ACERUB,41,70,A,4,NA,09d5893a-db4f-46e8-ab70-aabb9f4c6448,A,6,NA,b0d6670b-e79c-4705-9cbb-f4306d145a6f,51ba68d3-018f-4d59-94c8-76c33a9d25ec,A,6,NA,A,7,NA
291578_240_2.85,291578,2,240,85,ACERUB,41,42,A,6,NA,5adea748-9b39-44be-a75c-58922a327493,A,6,NA,95d86f85-a6bc-4c50-ba0b-cce5d1179742,547ffdee-9c45-4323-804d-bcf462231d79,A,6,NA,A,6,NA
091128_0_2.107,91128,2,0,107,PINSTR,41,30,P,NA,NA,NA,A,6,NA,6ed23d5f-46eb-44e5-bb17-f3001be1b617,907cd501-bcde-4318-840f-1084fb643c9b,A,6,NA,D,NA,NA
031421_120_2.96,31421,2,120,96,ACERUB,40,87,A,5,NA,e41dd682-84bc-4b4b-a9e2-e442afef21df,A,6,NA,edf16e04-b148-40a5-a66a-bb7ff75a6146,77aa4e4f-1091-436e-96fd-af1e7bae55fc,A,6,NA,A,5.5,NA
040979_120_2.64,40979,2,120,64,ACERUB,40,92,A,6,NA,f6f5dbb7-17fb-47a0-abe5-2c6923766fe7,A,6,NA,f37f6c3f-6696-446e-861d-b5ee7f13f115,da694891-3c7c-4217-bd07-dd91ca2b6f33,A,6,NA,D,NA,NA
041917_0_6.69,41917,6,0,69,ACERUB,40,35,A,6,NA,46f9ca79-592f-492a-91b8-b92bcb33c838,A,6,NA,1174d484-a23f-4c8c-b457-fab1f37dc85f,16ed1a2b-0aa5-47e6-a4d4-9032274eba6d,A,6,NA,A,8,NA
072007_120_2.26,72007,2,120,26,ACERUB,40,59,A,5,NA,a61b37ea-c5c6-464b-9278-8f838f51f0c8,A,6,NA,42c53222-121c-4117-a0cb-ddd76905e6ac,bfb350ad-6e87-467a-bc96-36586797607e,A,6,NA,A,6,NA
091128_120_6.88,91128,6,120,88,ACERUB,40,3,A,5,NA,55f9cee8-3c8b-40a6-8b8b-78ae02b262df,A,6,NA,fe86ed45-584a-4bfd-9c96-bd3b1079ac3b,1a25072c-9580-444d-8792-c53c912286cf,A,6,NA,A,6,NA
091572_0_6.62,91572,6,0,62,ACERUB,40,50,A,4,NA,d39eb725-f4ff-46e3-ab60-ce50df006c32,A,6,NA,d6934e6c-505c-49dc-a8da-eb2ef6835aec,996b3fdc-ea20-418b-81ec-104fa082fa89,A,6,NA,D,NA,NA
240769_240_2.102,240769,2,240,102,ACERUB,40,99,P,NA,NA,NA,A,6,NA,fac53417-c75f-4a00-8d44-5e4bf049d4bd,2846df17-1f5d-4038-83fb-78f28df5dfab,A,6,NA,A,9,NA
311758_120_2.87,311758,2,120,87,ACERUB,40,30,A,5,NA,38abb34b-776d-4fc8-85a1-1d0cddf11a85,A,6,NA,908079f2-919d-48ca-ae59-f657f04c3a13,059cca31-732c-43d3-a854-85566044b609,A,6,NA,A,9,NA
311774_0_6.101,311774,6,0,101,ACERUB,40,18,P,NA,NA,NA,A,6,NA,ec5f3cc0-3fb7-465b-84d0-a68c4e376d95,ecbe4a09-6335-47bf-b4d0-415661687073,A,6,NA,A,6.5,NA
311774_0_6.95,311774,6,0,95,ACERUB,40,65,A,6,NA,b70c0810-60cc-43ef-9e9d-019acb8748fd,A,6,NA,ec5f3cc0-3fb7-465b-84d0-a68c4e376d95,ecbe4a09-6335-47bf-b4d0-415661687073,A,6,NA,A,5,Broken
040979_120_2.52,40979,2,120,52,BETSP,40,69,A,6,NA,f6f5dbb7-17fb-47a0-abe5-2c6923766fe7,A,6,NA,f37f6c3f-6696-446e-861d-b5ee7f13f115,da694891-3c7c-4217-bd07-dd91ca2b6f33,A,6,NA,CFS,NA,NA
031421_240_2.103,31421,2,240,103,PINSTR,40,45,P,NA,NA,NA,A,6,For sure new recruit,64d50d78-ac0f-4fe8-a900-c0a202922581,3d5a00db-6a59-4541-8d37-d437d1513bba,A,6,For sure new recruit,A,6,NA
021048_0_6.103,21048,6,0,103,PINSTR,40,50,P,NA,NA,NA,A,6,NA,efb51c7e-0dda-435a-b3fa-e6a3a63ed405,52584342-677d-4c57-af06-d5b88cc10987,A,5,NA,A,6,NA
050958_120_6.66,50958,6,120,66,ACERUB,39,15,A,4,NA,96114db9-4197-42db-a657-09a5b6f77e14,A,6,NA,f4c956ca-2405-4a0e-ac23-50a0d9def30c,0b21bb47-8d14-42a7-b992-8ae68a921c21,A,6,NA,A,5.5,Pulled
201215_0_2.54,201215,2,0,54,ACERUB,39,3,A,5,NA,46db8663-00e4-44df-90b0-4c8fe1993f1f,A,6,NA,a377d002-186e-4151-80b1-bcf4f4798471,fc8d5861-6117-4eb7-9373-a43d7ba1119f,A,6,NA,CFS,NA,NA
260982_120_6.11,260982,6,120,11,ACERUB,39,42,A,5,NA,d6e6ba9f-17c8-4869-b6c0-63750a03b289,A,6,NA,5c688713-9b38-441e-8783-731443a707f4,0ecea5e8-3d2d-4063-84c4-f490129f8606,A,6,NA,A,6,NA
311758_120_6.60,311758,6,120,60,ACERUB,39,21,A,6,NA,ce7a88f3-c6d8-4671-8464-926d79e16e58,A,6,NA,7da698f8-7e4e-464d-94b7-ef6f2fbba009,faa7c530-a414-40e6-b344-324db73693bb,A,6,NA,A,6.5,NA
050958_240_2.102,50958,2,240,102,PINSTR,39,80,P,NA,NA,NA,A,6,NA,5644f512-1eb0-4c80-902c-8b8a4ce5b80f,c2c0c053-051e-411b-837a-2f26edb6354f,A,6,NA,A,8,NA
051094_240_6.101,51094,6,240,101,PINSTR,39,8,P,NA,NA,NA,A,6,NA,7ec77156-82d4-4eaf-8e3a-0d256845059d,b8e47496-14dd-4e9e-8712-320532b90305,A,6,NA,D,NA,NA
040979_0_2.98,40979,2,0,98,ACERUB,38,32,A,4,NA,e439149e-339b-4a21-988e-790430c6c673,A,6,NA,e9813224-9b08-4206-ab72-d5684c175848,502a0fa0-2651-4655-a5b4-7e443eee9066,A,6,NA,A,6,NA
070230_0_6.31,70230,6,0,31,ACERUB,38,41,A,4,NA,b0987449-750b-49b3-8124-7d84b81cd894,A,6,NA,3bdf49f4-df7f-4f54-8585-b798a4bdd41a,a714e8d8-9da5-4470-8cd7-23084e22c566,A,6,NA,A,6,NA
072196_0_2.18,72196,2,0,18,ACERUB,38,92,A,7,NA,a7064cdb-cf0e-474e-8724-da8f17484b12,A,6,NA,f13e70cb-9a7b-40c7-887b-5bce813d2b07,60020b5f-0253-41b5-9dd9-6fac7e2f8da3,A,6,NA,A,8.5,NA
091128_0_6.52,91128,6,0,52,ACERUB,38,97,A,5,NA,3ce0b620-0637-454a-a1d9-94dbc6dd301f,A,6,NA,32437ce6-100a-4a0a-af9c-ed77b8c0b96a,d4d361d4-142e-4b87-9852-55de8fa93c9f,A,6,NA,A,NA,NA
171421_240_2.112,171421,2,240,112,ACERUB,38,25,P,NA,NA,NA,A,6,Miss ‘21,362a7a1c-5e16-4b2b-905f-073bb1d36acb,7af15e6b-3ac8-4b7c-91f9-5ea1208014ef,A,6,Miss ‘21,A,8,NA
031421_0_6.95,31421,6,0,95,ACERUB,37,21,A,6,NA,e776820a-1be0-4ed1-a523-80a5634609dc,A,6,NA,ee9e2d92-1c46-4cc5-9f6d-4ce42aa806dc,45835184-ee8b-4475-a2b7-6f1cf52bddc2,A,6,NA,D,NA,NA
091572_0_2.93,91572,2,0,93,ACERUB,37,20,A,4,NA,45a47993-c7c7-4c26-8867-c3973b0afed2,A,6,NA,ab4089d1-6bfa-4cd3-8119-d224394ef507,2b7d626e-52b6-458a-a199-01d481de030f,A,6,NA,A,7.5,NA
091128_0_2.106,91128,2,0,106,PINSTR,37,33,P,NA,NA,NA,A,6,NA,6ed23d5f-46eb-44e5-bb17-f3001be1b617,907cd501-bcde-4318-840f-1084fb643c9b,A,6,NA,A,6.5,NA
072007_120_2.35,72007,2,120,35,ACERUB,36,64,A,5,NA,a61b37ea-c5c6-464b-9278-8f838f51f0c8,A,6,NA,42c53222-121c-4117-a0cb-ddd76905e6ac,bfb350ad-6e87-467a-bc96-36586797607e,A,6,NA,A,6.5,NA
031421_120_6.55,31421,6,120,55,ACERUB,35,75,A,5,NA,e2e4caa3-4d91-45a1-ae22-3b36c072213f,A,6,NA,8784e690-a7cb-4dda-ad60-7a63a89ca3b0,265a56d3-f906-48f5-8709-164978c678e9,A,6,NA,A,6,Pulled remove from analysis
072007_120_2.98,72007,2,120,98,ACERUB,35,82,A,5,NA,a61b37ea-c5c6-464b-9278-8f838f51f0c8,A,6,NA,42c53222-121c-4117-a0cb-ddd76905e6ac,bfb350ad-6e87-467a-bc96-36586797607e,A,6,NA,A,8,NA
072196_120_6.91,72196,6,120,91,ACERUB,35,20,A,4,NA,f7f44762-5d02-41ac-8b33-4869fa3a0b53,A,6,NA,c1dbf75b-3d03-4d6b-a555-53586d8c9347,c7d14801-d8fc-454f-a369-1d168bc1fc6d,A,6,NA,CFS,NA,NA
072196_240_6.99,72196,6,240,99,ACERUB,35,24,A,6,NA,62054420-f656-411a-83b7-a70e2f37e622,A,6,NA,26bd2377-27a2-4f7f-a951-0c38f0229ba5,42cce858-2da5-473b-b74c-1862d48c7a2f,A,6,NA,A,9,NA
080956_120_2.33,80956,2,120,33,ACERUB,35,85,A,5,NA,3d525b61-5888-4c42-bfb7-d76af3a0e472,A,6,NA,30c878a4-15c0-42bb-9a4c-dd3af620e9bc,ec3d9e1a-014d-435f-a0b4-a08d9a9243ea,A,6,NA,A,9,NA
091128_240_2.28,91128,2,240,28,ACERUB,35,50,A,5,NA,c76fe36f-2609-40f4-b0f7-e79e2b814b8d,A,6,NA,b502635d-8a39-4284-8b7a-e36813fcbb23,9281609b-2c2f-458f-8155-0486c4353528,A,6,NA,A,6.5,NA
190323_0_6.102,190323,6,0,102,ACERUB,35,18,P,NA,NA,NA,A,6,NA,b0aeb942-5f3e-4209-941c-b14070f57109,1aa8cf77-e5d8-4289-8b26-20f7de4d9f7e,A,6,NA,CFS,NA,NA
291362_120_2.40,291362,2,120,40,ACERUB,35,63,A,4,NA,eff1ff2d-cbdc-465f-b3a6-27a21132dd3a,A,6,NA,ea302f01-5b94-4f81-8153-9c5e562a6fdc,c7a20c22-daf1-419d-96ca-10320e8fadbb,A,6,NA,D,NA,NA
321916_0_6.86,321916,6,0,86,ACERUB,35,8,A,5,NA,4ae067c7-e2d8-42dd-92e7-9da538c42437,A,6,NA,84a51679-a320-4100-95e8-b76857dcf8fe,648a0966-d9ce-4bb2-b420-5fabaef992d3,A,6,NA,A,6.5,NA
050958_120_6.25,50958,6,120,25,ACERUB,34,45,A,5,NA,96114db9-4197-42db-a657-09a5b6f77e14,A,6,NA,f4c956ca-2405-4a0e-ac23-50a0d9def30c,0b21bb47-8d14-42a7-b992-8ae68a921c21,A,6,NA,D,NA,NA
072196_0_2.87,72196,2,0,87,ACERUB,34,58,A,5,NA,a7064cdb-cf0e-474e-8724-da8f17484b12,A,6,NA,f13e70cb-9a7b-40c7-887b-5bce813d2b07,60020b5f-0253-41b5-9dd9-6fac7e2f8da3,A,6,NA,A,8,NA
